------+----------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File    Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
  271 |  1  k.s    309 | Code        | 11 |         |    2 | 00/4162 : 29 0F       |                and     #$0F           ; in lower nibble
  272 |  1  k.s    310 | Code        | 11 |         |    1 | 00/4164 : AA          |                tax                    ; in x
  273 |  1  k.s    311 | Code        | 11 |         |    1 | 00/4165 : A8          |                tay                    ; saved in y
  274 |  1  k.s    312 | Code        | 11 |         |    1 | 00/4166 : E8          |                inx                    ; +1 for /
  275 |  1  k.s    313 | Code        | 11 |         |    3 | 00/4167 : B9 00 50    | ozunid_3       lda     {$5000},y      ; shift string 1 char. right
  276 |  1  k.s    314 | Code        | 11 |         |    3 | 00/416A : 99 01 50    |                sta     {$5000}+1,y    
  277 |  1  k.s    315 | Code        | 11 |         |    1 | 00/416D : 88          |                dey                    
  278 |  1  k.s    316 | Code        | 11 |         |    2 | 00/416E : D0 F7       |                bne     ozunid_3       
  279 |  1  k.s    317 | Code        | 11 |         |    2 | 00/4170 : A9 2F       |                lda     #$2f           ; add  "/"
  280 |  1  k.s    318 | Code        | 11 |         |    3 | 00/4172 : 8D 01 50    |                sta     {$5000}+1      ; before prefix
  281 |  1  k.s    319 | Code        | 11 |         |    3 | 00/4175 : 8E 00 50    |                stx     {$5000}        ; length first
  282 |  1  k.s    320 | Code        | 11 |         |    3 | 00/4178 : 20 00 BF    |                jsr     {$BF00}        ; SET PREFIX
  283 |  1  k.s    321 | Data        | 11 |         |    1 | 00/417B : C6          |                dfb     {$c6}          
  284 |  1  k.s    322 | Data        | 11 |         |    2 | 00/417C : F6 44       |                da      c6_parms       
  285 |  1  k.s    323 | Code        | 11 |         |    2 | 00/417E : B0 00       |                bcs     dpend          ; error  : exit
  286 |  1  k.s    324 | Code        | 11 |         |    1 | 00/4180 : EA          | dpend          nop                    
  287 |  1  k.s    325 | Code        | 11 |         |    1 | 00/4181 : 60          |                rts                    
  288 |  1  k.s    326 | Comment     | 11 |         |    0 | 00/4182               | *
  289 |  1  k.s    327 | Comment     | 11 |         |    0 | 00/4182               | * * * * * * Display menu routine * * * * * *
  290 |  1  k.s    328 | Comment     | 11 |         |    0 | 00/4182               | *
  291 |  1  k.s    329 | Code        | 11 |         |    1 | 00/4182 : EA          | dispmenu       nop                    
  292 |  1  k.s    330 | Code        | 11 |         |    2 | 00/4183 : A9 04       |                lda     #{$04}         
  293 |  1  k.s    331 | Macro       | 11 |         |    0 | 00/4185               |                gotoXY  0;{$04}        
  294 |  1  k.s    331 | Code        | 11 |         |    2 | 00/4185 : A9 00       |                lda     #0             
  295 |  1  k.s    331 | Code        | 11 |         |    2 | 00/4187 : 85 24       |                sta     {$24}          ; horizontal
  296 |  1  k.s    331 | Code        | 11 |         |    2 | 00/4189 : A9 04       |                lda     #{$04}         
  297 |  1  k.s    331 | Code        | 11 |         |    2 | 00/418B : 85 25       |                sta     {$25}          
  298 |  1  k.s    331 | Code        | 11 |         |    3 | 00/418D : 20 22 FC    |                jsr     {$FC22}        ; vertical
  299 |  1  k.s    331 | Code        | 11 |         |    3 | 00/4190 : 20 9C FC    |                jsr     {$FC9C}        ; clear end of line
  300 |  1  k.s    332 | Code        | 11 |         |    2 | 00/4193 : A2 00       |                ldx     #$00           
  301 |  1  k.s    333 | Code        | 11 |         |    3 | 00/4195 : BD 26 46    | loop           lda     mtab,x         ; read menu #
  302 |  1  k.s    334 | Code        | 11 |         |    2 | 00/4198 : F0 2A       |                beq     _fin           ; if = 0 then end
  303 |  1  k.s    335 | Code        | 11 |         |    1 | 00/419A : 48          |                pha                    ; save meun #
  304 |  1  k.s    336 | Code        | 11 |         |    1 | 00/419B : E8          |                inx                    ; read string memory location
  305 |  1  k.s    337 | Code        | 11 |         |    3 | 00/419C : BD 26 46    |                lda     mtab,x         ; in ptr1
  306 |  1  k.s    338 | Code        | 11 |         |    2 | 00/419F : 85 06       |                sta     {$06}          
  307 |  1  k.s    339 | Code        | 11 |         |    1 | 00/41A1 : E8          |                inx                    
  308 |  1  k.s    340 | Code        | 11 |         |    3 | 00/41A2 : BD 26 46    |                lda     mtab,x         
  309 |  1  k.s    341 | Code        | 11 |         |    2 | 00/41A5 : 85 07       |                sta     {$06}+1        
  310 |  1  k.s    342 | Code        | 11 |         |    1 | 00/41A7 : 68          |                pla                    ; get menu #
  311 |  1  k.s    343 | Code        | 11 |         |    3 | 00/41A8 : CD 33 46    |                cmp     curm           ; = menu # to hilight ?
  312 |  1  k.s    344 | Code        | 11 |         |    2 | 00/41AB : D0 08       |                bne     prn            ; no : set flag to 0
  313 |  1  k.s    345 | Code        | 11 |         |    2 | 00/41AD : A9 01       |                lda     #$01           ; yes : set flag to 1
  314 |  1  k.s    346 | Code        | 11 |         |    3 | 00/41AF : 8D 34 46    |                sta     invflag        
  315 |  1  k.s    347 | Code        | 11 |         |    3 | 00/41B2 : 4C BA 41    |                jmp     prn2           
  316 |  1  k.s    348 | Code        | 11 |         |    2 | 00/41B5 : A9 00       | prn            lda     #$00           
  317 |  1  k.s    349 | Code        | 11 |         |    3 | 00/41B7 : 8D 34 46    |                sta     invflag        
  318 |  1  k.s    350 | Code        | 11 |         |    3 | 00/41BA : 20 C5 41    | prn2           jsr     printm         ; display menu item
  319 |  1  k.s    351 | Code        | 11 |         |    1 | 00/41BD : E8          |                inx                    
  320 |  1  k.s    352 | Code        | 11 |         |    3 | 00/41BE : 4C 95 41    |                jmp     loop           ; next item
  321 |  1  k.s    353 | Code        | 11 |         |    3 | 00/41C1 : 8D 0E C0    |                sta     {$C00E}        
  322 |  1  k.s    354 | Code        | 11 |         |    1 | 00/41C4 : 60          | _fin           rts                    
  323 |  1  k.s    355 | Comment     | 11 |         |    0 | 00/41C5               | *
  324 |  1  k.s    356 | Comment     | 11 |         |    0 | 00/41C5               | * * * * * * Print menu item * * * * * * 
  325 |  1  k.s    357 | Comment     | 11 |         |    0 | 00/41C5               | *
  326 |  1  k.s    358 | Code        | 11 |         |    1 | 00/41C5 : EA          | printm         nop                    
  327 |  1  k.s    359 | Code        | 11 |         |    3 | 00/41C6 : 8D 0F C0    |                sta     {$C00F}        ; to get lowercase inverse
  328 |  1  k.s    360 | Comment     | 11 |         |    0 | 00/41C9               | * charsets explained here : 
  329 |  1  k.s    361 | Comment     | 11 |         |    0 | 00/41C9               | * https://retrocomputing.stackexchange.com/questions/8652/
  330 |  1  k.s    362 | Comment     | 11 |         |    0 | 00/41C9               | * and here :
  331 |  1  k.s    363 | Comment     | 11 |         |    0 | 00/41C9               | * http://hackzapple.org/scripts_php/index.php?menu=14&mod=8517283d55e912b0b5ac842147e28904a4a751d3&page=7
  332 |  1  k.s    364 | Code        | 11 |         |    2 | 00/41C9 : A0 00       |                ldy     #$00           
  333 |  1  k.s    365 | Code        | 11 |         |    2 | 00/41CB : B1 06       | lprint         lda     ({$06}),y      ; read menu string
  334 |  1  k.s    366 | Code        | 11 |         |    2 | 00/41CD : F0 1D       |                beq     printend       ; ended by 0
  335 |  1  k.s    367 | Code        | 11 |         |    1 | 00/41CF : 48          |                pha                    ; save char. to display
  336 |  1  k.s    368 | Code        | 11 |         |    3 | 00/41D0 : AD 34 46    |                lda     invflag        ; normal or inverse ?
  337 |  1  k.s    369 | Code        | 11 |         |    2 | 00/41D3 : F0 0F       |                beq     normal         ; normal char.
  338 |  1  k.s    370 | Code        | 11 |         |    1 | 00/41D5 : 68          |                pla                    
  339 |  1  k.s    371 | Code        | 11 |         |    2 | 00/41D6 : C9 E0       |                cmp     #$E0           ; #$E0 = start of lowercase inverse
  340 |  1  k.s    372 | Code        | 11 |         |    2 | 00/41D8 : B0 05       |                bge     lower          
  341 |  1  k.s    373 | Code        | 11 |         |    2 | 00/41DA : 29 3F       |                and     #$3F           ; to get inverse uppercase
  342 |  1  k.s    374 | Code        | 11 |         |    3 | 00/41DC : 4C E5 41    |                jmp     out            
  343 |  1  k.s    375 | Code        | 11 |         |    2 | 00/41DF : 29 7F       | lower          and     #$7F           ; to get inverse lowercase
  344 |  1  k.s    376 | Code        | 11 |         |    3 | 00/41E1 : 4C E5 41    |                jmp     out            
  345 |  1  k.s    377 | Code        | 11 |         |    1 | 00/41E4 : 68          | normal         pla                    
  346 |  1  k.s    378 | Code        | 11 |         |    3 | 00/41E5 : 20 ED FD    | out            jsr     {$FDED}        
  347 |  1  k.s    379 | Code        | 11 |         |    1 | 00/41E8 : C8          |                iny                    
  348 |  1  k.s    380 | Code        | 11 |         |    3 | 00/41E9 : 4C CB 41    |                jmp     lprint         
  349 |  1  k.s    381 | Code        | 11 |         |    1 | 00/41EC : EA          | printend       nop                    
  350 |  1  k.s    382 | Code        | 11 |         |    2 | 00/41ED : A9 8D       |                lda     #$8D           ; next line
  351 |  1  k.s    383 | Code        | 11 |         |    3 | 00/41EF : 20 ED FD    |                jsr     {$FDED}        
  352 |  1  k.s    384 | Code        | 11 |         |    1 | 00/41F2 : 60          |                rts                    
  353 |  1  k.s    385 | Empty       | 11 |         |    0 | 00/41F3               |                                       
  354 |  1  k.s    386 | Empty       | 11 |         |    0 | 00/41F3               |                                       
  355 |  1  k.s    387 | Comment     | 11 |         |    0 | 00/41F3               | * * * * * * * * *
  356 |  1  k.s    388 | Comment     | 11 |         |    0 | 00/41F3               | * Do commands   *
  357 |  1  k.s    389 | Comment     | 11 |         |    0 | 00/41F3               | * * * * * * * * *
  358 |  1  k.s    390 | Comment     | 11 |         |    0 | 00/41F3               | *
  359 |  1  k.s    391 | Code        | 11 |         |    1 | 00/41F3 : EA          | docom          nop                    
  360 |  1  k.s    392 | Code        | 11 |         |    3 | 00/41F4 : AD 33 46    |                lda     curm           
  361 |  1  k.s    393 | Code        | 11 |         |    2 | 00/41F7 : C9 01       |                cmp     #$01           ; change préfix ?
  362 |  1  k.s    394 | Code        | 11 |         |    2 | 00/41F9 : D0 03       |                bne     nextcmd        
  363 |  1  k.s    395 | Code        | 11 |         |    3 | 00/41FB : 4C 12 42    |                jmp     ChangePF       
  364 |  1  k.s    396 | Code        | 11 |         |    2 | 00/41FE : C9 02       | nextcmd        cmp     #$02           ; encrypt file ?
  365 |  1  k.s    397 | Code        | 11 |         |    2 | 00/4200 : D0 03       |                bne     next2          
  366 |  1  k.s    398 | Code        | 11 |         |    3 | 00/4202 : 4C A1 42    |                jmp     Encrypt        
  367 |  1  k.s    399 | Code        | 11 |         |    2 | 00/4205 : C9 03       | next2          cmp     #$03           ; decrypt file ?
  368 |  1  k.s    400 | Code        | 11 |         |    2 | 00/4207 : D0 03       |                bne     next3          
  369 |  1  k.s    401 | Code        | 11 |         |    3 | 00/4209 : 4C 21 44    |                jmp     Decrypt        
  370 |  1  k.s    402 | Code        | 11 |         |    2 | 00/420C : A9 01       | next3          lda     #$01           ; else : quit
  371 |  1  k.s    403 | Code        | 11 |         |    3 | 00/420E : 8D C5 45    |                sta     quit           
  372 |  1  k.s    404 | Code        | 11 |         |    1 | 00/4211 : 60          |                rts                    
  373 |  1  k.s    405 | Empty       | 11 |         |    0 | 00/4212               |                                       
  374 |  1  k.s    406 | Code        | 11 |         |    1 | 00/4212 : EA          | ChangePF       nop                    
  375 |  1  k.s    407 | Macro       | 11 |         |    0 | 00/4213               |                gotoXY  0;$10          
  376 |  1  k.s    407 | Code        | 11 |         |    2 | 00/4213 : A9 00       |                lda     #0             
  377 |  1  k.s    407 | Code        | 11 |         |    2 | 00/4215 : 85 24       |                sta     {$24}          ; horizontal
  378 |  1  k.s    407 | Code        | 11 |         |    2 | 00/4217 : A9 10       |                lda     #$10           
  379 |  1  k.s    407 | Code        | 11 |         |    2 | 00/4219 : 85 25       |                sta     {$25}          
  380 |  1  k.s    407 | Code        | 11 |         |    3 | 00/421B : 20 22 FC    |                jsr     {$FC22}        ; vertical
  381 |  1  k.s    407 | Code        | 11 |         |    3 | 00/421E : 20 9C FC    |                jsr     {$FC9C}        ; clear end of line
  382 |  1  k.s    408 | Macro       | 11 |         |    0 | 00/4221               |                print   newpf          ; invite user
  383 |  1  k.s    408 | Code        | 11 |         |    2 | 00/4221 : A2 00       |                ldx     #$00           ; in argument
  384 |  1  k.s    408 | Code        | 11 |         |    3 | 00/4223 : BD C6 45    | ozunid_13      lda     newpf,X        
  385 |  1  k.s    408 | Code        | 11 |         |    2 | 00/4226 : F0 08       |                beq     ozunid_14      
  386 |  1  k.s    408 | Code        | 11 |         |    2 | 00/4228 : 09 80       |                ora     #$80           
  387 |  1  k.s    408 | Code        | 11 |         |    3 | 00/422A : 20 ED FD    |                jsr     {$FDED}        
  388 |  1  k.s    408 | Code        | 11 |         |    1 | 00/422D : E8          |                inx                    
  389 |  1  k.s    408 | Code        | 11 |         |    2 | 00/422E : 80 F3       |                bra     ozunid_13      
  390 |  1  k.s    408 | Empty       | 11 |         |    0 | 00/4230               | ozunid_14                             
  391 |  1  k.s    409 | Macro       | 11 |         |    0 | 00/4230               |                cr                     
  392 |  1  k.s    409 | Code        | 11 |         |    2 | 00/4230 : A9 8D       |                lda     #$8D           
  393 |  1  k.s    409 | Code        | 11 |         |    3 | 00/4232 : 20 ED FD    |                jsr     {$FDED}        
  394 |  1  k.s    410 | Macro       | 11 |         |    0 | 00/4235               |                input   {$5000}        ; get new prefix from user
  395 |  1  k.s    410 | Empty       | 11 |         |    0 | 00/4235               |                                       
  396 |  1  k.s    410 | Code        | 11 |         |    3 | 00/4235 : 2C 10 C0    |                bit     {$C010}        
  397 |  1  k.s    410 | Code        | 11 |         |    3 | 00/4238 : 4C 3C 42    |                jmp     ozunid_16      
  398 |  1  k.s    410 | Data        | 11 |         |    1 | 00/423B : 00          | ozunid_15      hex     00             
  399 |  1  k.s    410 | Code        | 11 |         |    2 | 00/423C : A5 33       | ozunid_16      lda     {$33}          ; save prompt char.
  400 |  1  k.s    410 | Code        | 11 |         |    3 | 00/423E : 8D 3B 42    |                sta     ozunid_15      
  401 |  1  k.s    410 | Code        | 11 |         |    2 | 00/4241 : A9 BE       |                lda     #$BE           ; ">"
  402 |  1  k.s    410 | Code        | 11 |         |    2 | 00/4243 : 85 33       |                sta     {$33}          
  403 |  1  k.s    410 | Code        | 11 |         |    3 | 00/4245 : 20 6A FD    |                jsr     {$FD6A}        
  404 |  1  k.s    410 | Code        | 11 |         |    1 | 00/4248 : 8A          |                txa                    
  405 |  1  k.s    410 | Code        | 11 |         |    1 | 00/4249 : A8          |                tay                    ; save length in Y
  406 |  1  k.s    410 | Code        | 11 |         |    2 | 00/424A : F0 10       |                beq     ozunid_18      
  407 |  1  k.s    410 | Code        | 11 |         |    3 | 00/424C : BD 00 02    | ozunid_17      lda     $200,X         
  408 |  1  k.s    410 | Code        | 11 |         |    3 | 00/424F : 9D 01 50    |                sta     {$5000}+1,x    
  409 |  1  k.s    410 | Code        | 11 |         |    1 | 00/4252 : CA          |                dex                    
  410 |  1  k.s    410 | Code        | 11 |         |    2 | 00/4253 : E0 FF       |                cpx     #$FF           
  411 |  1  k.s    410 | Code        | 11 |         |    2 | 00/4255 : D0 F5       |                bne     ozunid_17      
  412 |  1  k.s    410 | Code        | 11 |         |    2 | 00/4257 : A9 00       |                lda     #$00           
  413 |  1  k.s    410 | Code        | 11 |         |    3 | 00/4259 : 99 01 50    |                sta     {$5000}+1,y    ; zero at the end
  414 |  1  k.s    410 | Code        | 11 |         |    3 | 00/425C : 8C 00 50    | ozunid_18      sty     {$5000}        ; length in first byte
  415 |  1  k.s    410 | Code        | 11 |         |    3 | 00/425F : AD 3B 42    |                lda     ozunid_15      
  416 |  1  k.s    410 | Code        | 11 |         |    2 | 00/4262 : 85 33       |                sta     {$33}          
  417 |  1  k.s    411 | Code        | 11 |         |    3 | 00/4264 : AD 00 50    |                lda     {$5000}        ; get length
  418 |  1  k.s    412 | Code        | 11 |         |    2 | 00/4267 : F0 20       |                beq     okpf           
  419 |  1  k.s    413 | Code        | 11 |         |    3 | 00/4269 : 20 00 BF    |                jsr     {$BF00}        ; SET PREFIX
  420 |  1  k.s    414 | Data        | 11 |         |    1 | 00/426C : C6          |                dfb     {$c6}          
  421 |  1  k.s    415 | Data        | 11 |         |    2 | 00/426D : F6 44       |                da      c6_parms       
  422 |  1  k.s    416 | Code        | 11 |         |    2 | 00/426F : 90 18       |                bcc     okpf           
  423 |  1  k.s    417 | Code        | 11 |         |    1 | 00/4271 : 48          |                pha                    
  424 |  1  k.s    418 | Macro       | 11 |         |    0 | 00/4272               |                print   err            
  425 |  1  k.s    418 | Code        | 11 |         |    2 | 00/4272 : A2 00       |                ldx     #$00           ; in argument
  426 |  1  k.s    418 | Code        | 11 |         |    3 | 00/4274 : BD B8 45    | ozunid_19      lda     err,X          
  427 |  1  k.s    418 | Code        | 11 |         |    2 | 00/4277 : F0 08       |                beq     ozunid_20      
  428 |  1  k.s    418 | Code        | 11 |         |    2 | 00/4279 : 09 80       |                ora     #$80           
  429 |  1  k.s    418 | Code        | 11 |         |    3 | 00/427B : 20 ED FD    |                jsr     {$FDED}        
  430 |  1  k.s    418 | Code        | 11 |         |    1 | 00/427E : E8          |                inx                    
  431 |  1  k.s    418 | Code        | 11 |         |    2 | 00/427F : 80 F3       |                bra     ozunid_19      
  432 |  1  k.s    418 | Empty       | 11 |         |    0 | 00/4281               | ozunid_20                             
  433 |  1  k.s    419 | Code        | 11 |         |    1 | 00/4281 : 68          |                pla                    
  434 |  1  k.s    420 | Code        | 11 |         |    1 | 00/4282 : AA          |                tax                    
  435 |  1  k.s    421 | Code        | 11 |         |    3 | 00/4283 : 20 44 F9    |                jsr     {$F944}        
  436 |  1  k.s    422 | Code        | 11 |         |    3 | 00/4286 : 20 0C FD    |                jsr     {$FD0C}        
  437 |  1  k.s    423 | Code        | 11 |         |    3 | 00/4289 : 20 42 41    | okpf           jsr     DoPrefix       
  438 |  1  k.s    424 | Code        | 11 |         |    3 | 00/428C : 20 27 40    |                jsr     ShowPF         
  439 |  1  k.s    425 | Macro       | 11 |         |    0 | 00/428F               |                gotoXY  0;$10          
  440 |  1  k.s    425 | Code        | 11 |         |    2 | 00/428F : A9 00       |                lda     #0             
  441 |  1  k.s    425 | Code        | 11 |         |    2 | 00/4291 : 85 24       |                sta     {$24}          ; horizontal
  442 |  1  k.s    425 | Code        | 11 |         |    2 | 00/4293 : A9 10       |                lda     #$10           
  443 |  1  k.s    425 | Code        | 11 |         |    2 | 00/4295 : 85 25       |                sta     {$25}          
  444 |  1  k.s    425 | Code        | 11 |         |    3 | 00/4297 : 20 22 FC    |                jsr     {$FC22}        ; vertical
  445 |  1  k.s    425 | Code        | 11 |         |    3 | 00/429A : 20 9C FC    |                jsr     {$FC9C}        ; clear end of line
  446 |  1  k.s    426 | Code        | 11 |         |    3 | 00/429D : 20 42 FC    |                jsr     {$FC42}        
  447 |  1  k.s    427 | Code        | 11 |         |    1 | 00/42A0 : 60          |                rts                    
  448 |  1  k.s    428 | Empty       | 11 |         |    0 | 00/42A1               |                                       
  449 |  1  k.s    429 | Code        | 11 |         |    1 | 00/42A1 : EA          | Encrypt        nop                    ; Encrypte a file
  450 |  1  k.s    430 | Code        | 11 |         |    2 | 00/42A2 : A9 00       |                lda     #$00           
  451 |  1  k.s    431 | Code        | 11 |         |    3 | 00/42A4 : 8D B4 45    |                sta     secretp        ; init position in secret
  452 |  1  k.s    432 | Macro       | 11 |         |    0 | 00/42A7               |                gotoXY  0;$10          
  453 |  1  k.s    432 | Code        | 11 |         |    2 | 00/42A7 : A9 00       |                lda     #0             
  454 |  1  k.s    432 | Code        | 11 |         |    2 | 00/42A9 : 85 24       |                sta     {$24}          ; horizontal
  455 |  1  k.s    432 | Code        | 11 |         |    2 | 00/42AB : A9 10       |                lda     #$10           
  456 |  1  k.s    432 | Code        | 11 |         |    2 | 00/42AD : 85 25       |                sta     {$25}          
  457 |  1  k.s    432 | Code        | 11 |         |    3 | 00/42AF : 20 22 FC    |                jsr     {$FC22}        ; vertical
  458 |  1  k.s    432 | Code        | 11 |         |    3 | 00/42B2 : 20 9C FC    |                jsr     {$FC9C}        ; clear end of line
  459 |  1  k.s    433 | Macro       | 11 |         |    0 | 00/42B5               |                print   encryf         ; invite user
  460 |  1  k.s    433 | Code        | 11 |         |    2 | 00/42B5 : A2 00       |                ldx     #$00           ; in argument
  461 |  1  k.s    433 | Code        | 11 |         |    3 | 00/42B7 : BD D9 45    | ozunid_21      lda     encryf,X       
  462 |  1  k.s    433 | Code        | 11 |         |    2 | 00/42BA : F0 08       |                beq     ozunid_22      
  463 |  1  k.s    433 | Code        | 11 |         |    2 | 00/42BC : 09 80       |                ora     #$80           
  464 |  1  k.s    433 | Code        | 11 |         |    3 | 00/42BE : 20 ED FD    |                jsr     {$FDED}        
  465 |  1  k.s    433 | Code        | 11 |         |    1 | 00/42C1 : E8          |                inx                    
  466 |  1  k.s    433 | Code        | 11 |         |    2 | 00/42C2 : 80 F3       |                bra     ozunid_21      
  467 |  1  k.s    433 | Empty       | 11 |         |    0 | 00/42C4               | ozunid_22                             
  468 |  1  k.s    434 | Macro       | 11 |         |    0 | 00/42C4               |                cr                     
  469 |  1  k.s    434 | Code        | 11 |         |    2 | 00/42C4 : A9 8D       |                lda     #$8D           
  470 |  1  k.s    434 | Code        | 11 |         |    3 | 00/42C6 : 20 ED FD    |                jsr     {$FDED}        
  471 |  1  k.s    435 | Macro       | 11 |         |    0 | 00/42C9               |                input   fname          
  472 |  1  k.s    435 | Empty       | 11 |         |    0 | 00/42C9               |                                       
  473 |  1  k.s    435 | Code        | 11 |         |    3 | 00/42C9 : 2C 10 C0    |                bit     {$C010}        
  474 |  1  k.s    435 | Code        | 11 |         |    3 | 00/42CC : 4C D0 42    |                jmp     ozunid_24      
  475 |  1  k.s    435 | Data        | 11 |         |    1 | 00/42CF : 00          | ozunid_23      hex     00             
  476 |  1  k.s    435 | Code        | 11 |         |    2 | 00/42D0 : A5 33       | ozunid_24      lda     {$33}          ; save prompt char.
  477 |  1  k.s    435 | Code        | 11 |         |    3 | 00/42D2 : 8D CF 42    |                sta     ozunid_23      
  478 |  1  k.s    435 | Code        | 11 |         |    2 | 00/42D5 : A9 BE       |                lda     #$BE           ; ">"
  479 |  1  k.s    435 | Code        | 11 |         |    2 | 00/42D7 : 85 33       |                sta     {$33}          
  480 |  1  k.s    435 | Code        | 11 |         |    3 | 00/42D9 : 20 6A FD    |                jsr     {$FD6A}        
  481 |  1  k.s    435 | Code        | 11 |         |    1 | 00/42DC : 8A          |                txa                    
  482 |  1  k.s    435 | Code        | 11 |         |    1 | 00/42DD : A8          |                tay                    ; save length in Y
  483 |  1  k.s    435 | Code        | 11 |         |    2 | 00/42DE : F0 10       |                beq     ozunid_26      
  484 |  1  k.s    435 | Code        | 11 |         |    3 | 00/42E0 : BD 00 02    | ozunid_25      lda     $200,X         
  485 |  1  k.s    435 | Code        | 11 |         |    3 | 00/42E3 : 9D 1B 45    |                sta     fname+1,x      
  486 |  1  k.s    435 | Code        | 11 |         |    1 | 00/42E6 : CA          |                dex                    
  487 |  1  k.s    435 | Code        | 11 |         |    2 | 00/42E7 : E0 FF       |                cpx     #$FF           
  488 |  1  k.s    435 | Code        | 11 |         |    2 | 00/42E9 : D0 F5       |                bne     ozunid_25      
  489 |  1  k.s    435 | Code        | 11 |         |    2 | 00/42EB : A9 00       |                lda     #$00           
  490 |  1  k.s    435 | Code        | 11 |         |    3 | 00/42ED : 99 1B 45    |                sta     fname+1,y      ; zero at the end
  491 |  1  k.s    435 | Code        | 11 |         |    3 | 00/42F0 : 8C 1A 45    | ozunid_26      sty     fname          ; length in first byte
  492 |  1  k.s    435 | Code        | 11 |         |    3 | 00/42F3 : AD CF 42    |                lda     ozunid_23      
  493 |  1  k.s    435 | Code        | 11 |         |    2 | 00/42F6 : 85 33       |                sta     {$33}          
  494 |  1  k.s    436 | Code        | 11 |         |    3 | 00/42F8 : AD 1A 45    |                lda     fname          ; get length of filename
  495 |  1  k.s    437 | Code        | 11 |         |    2 | 00/42FB : D0 03       |                bne     _1             
  496 |  1  k.s    438 | Code        | 11 |         |    3 | 00/42FD : 4C 04 44    |                jmp     outenc         ; 0 length : exit
  497 |  1  k.s    439 | Code        | 11 |         |    3 | 00/4300 : 20 00 BF    | _1             jsr     {$BF00}        ; OPEN file to encrypt
  498 |  1  k.s    440 | Data        | 11 |         |    1 | 00/4303 : C8          |                dfb     {$C8}          
  499 |  1  k.s    441 | Data        | 11 |         |    2 | 00/4304 : FC 44       |                da      c8_parms       
  500 |  1  k.s    442 | Code        | 11 |         |    2 | 00/4306 : 90 1B       |                bcc     okopen         ; open ok ?
  501 |  1  k.s    443 | Code        | 11 |         |    1 | 00/4308 : 48          | doerr          pha                    ; no
  502 |  1  k.s    444 | Macro       | 11 |         |    0 | 00/4309               |                print   err            
  503 |  1  k.s    444 | Code        | 11 |         |    2 | 00/4309 : A2 00       |                ldx     #$00           ; in argument
  504 |  1  k.s    444 | Code        | 11 |         |    3 | 00/430B : BD B8 45    | ozunid_27      lda     err,X          
  505 |  1  k.s    444 | Code        | 11 |         |    2 | 00/430E : F0 08       |                beq     ozunid_28      
  506 |  1  k.s    444 | Code        | 11 |         |    2 | 00/4310 : 09 80       |                ora     #$80           
  507 |  1  k.s    444 | Code        | 11 |         |    3 | 00/4312 : 20 ED FD    |                jsr     {$FDED}        
  508 |  1  k.s    444 | Code        | 11 |         |    1 | 00/4315 : E8          |                inx                    
  509 |  1  k.s    444 | Code        | 11 |         |    2 | 00/4316 : 80 F3       |                bra     ozunid_27      
  510 |  1  k.s    444 | Empty       | 11 |         |    0 | 00/4318               | ozunid_28                             
  511 |  1  k.s    445 | Code        | 11 |         |    1 | 00/4318 : 68          |                pla                    
  512 |  1  k.s    446 | Code        | 11 |         |    1 | 00/4319 : AA          |                tax                    
  513 |  1  k.s    447 | Code        | 11 |         |    3 | 00/431A : 20 44 F9    |                jsr     {$F944}        
  514 |  1  k.s    448 | Code        | 11 |         |    3 | 00/431D : 20 0C FD    |                jsr     {$FD0C}        
  515 |  1  k.s    449 | Code        | 11 |         |    3 | 00/4320 : 4C 04 44    |                jmp     outenc         ; clear screen and exit
  516 |  1  k.s    450 | Comment     | 11 |         |    0 | 00/4323               | *
  517 |  1  k.s    451 | Macro       | 11 |         |    0 | 00/4323               | okopen         closef  #$00           ; close all
  518 |  1  k.s    451 | Code        | 11 |         |    2 | 00/4323 : A9 00       |                lda     #$00           
  519 |  1  k.s    451 | Code        | 11 |         |    3 | 00/4325 : 8D 19 45    |                sta     cc_parms+1     
  520 |  1  k.s    451 | Code        | 11 |         |    3 | 00/4328 : 20 00 BF    |                jsr     {$BF00}        
  521 |  1  k.s    451 | Data        | 11 |         |    1 | 00/432B : CC          |                dfb     {$CC}          
  522 |  1  k.s    451 | Data        | 11 |         |    2 | 00/432C : 18 45       |                da      cc_parms       
  523 |  1  k.s    452 | Code        | 11 |         |    2 | 00/432E : 90 03       |                bcc     closeok        
  524 |  1  k.s    453 | Code        | 11 |         |    3 | 00/4330 : 4C 08 43    |                jmp     doerr          
  525 |  1  k.s    454 | Code        | 11 |         |    1 | 00/4333 : EA          | closeok        nop                    ; output file
  526 |  1  k.s    455 | Code        | 11 |         |    3 | 00/4334 : 20 23 44    |                jsr     MovefileName   ; copy filename +".K"
  527 |  1  k.s    456 | Code        | 11 |         |    3 | 00/4337 : 20 00 BF    |                jsr     {$BF00}        ; OPEN output file
  528 |  1  k.s    457 | Data        | 11 |         |    1 | 00/433A : C8          |                dfb     {$C8}          
  529 |  1  k.s    458 | Data        | 11 |         |    2 | 00/433B : 02 45       |                da      c8_parmsW      
  530 |  1  k.s    459 | Code        | 11 |         |    2 | 00/433D : C9 46       |                cmp     #$46           ; file not found ?
